,elevation,latitude,longitude,speedD,speedE,speedN,run,tf_id,discipline_from_name,timestamp
728,2692.605,46.5043094,9.8037458,5.046,21.073,-12.247,2,110586,-,20250319T114622000000
729,2692.309,46.5042981,9.8037749,4.816,21.793,-12.589,2,110586,-,20250319T114622100000
730,2691.956,46.5042875,9.8038027,4.676,21.303,-12.21,2,110586,-,20250319T114622200000
731,2691.582,46.5042771,9.8038304,4.583,21.157,-11.811,2,110586,-,20250319T114622300000
732,2691.213,46.504267,9.8038583,4.492,21.225,-11.521,2,110586,-,20250319T114622400000
733,2690.778,46.5042571,9.8038862,4.499,21.402,-11.161,2,110586,-,20250319T114622500000
734,2690.215,46.5042471,9.8039137,4.646,21.372,-11.007,2,110586,-,20250319T114622600000
735,2689.493,46.504237,9.8039406,4.954,21.228,-10.911,2,110586,-,20250319T114622700000
736,2688.881,46.5042271,9.8039693,5.108,22.064,-10.857,2,110586,-,20250319T114622800000
737,2688.359,46.5042184,9.8039979,5.136,22.04,-10.028,2,110586,-,20250319T114622900000
738,2687.888,46.5042103,9.8040274,5.102,22.428,-9.342,2,110586,-,20250319T114623000000
739,2687.537,46.5042037,9.8040568,4.932,22.367,-8.149,2,110586,-,20250319T114623100000
740,2687.29,46.5041982,9.8040866,4.66,22.437,-6.964,2,110586,-,20250319T114623200000
741,2687.062,46.5041936,9.8041166,4.396,22.558,-5.932,2,110586,-,20250319T114623300000
742,2686.913,46.50419,9.8041464,4.072,22.431,-4.958,2,110586,-,20250319T114623400000
743,2686.821,46.5041874,9.8041756,3.714,21.949,-3.868,2,110586,-,20250319T114623500000
744,2686.856,46.5041864,9.8042057,3.258,22.306,-2.504,2,110586,-,20250319T114623600000
745,2687.253,46.5041868,9.804238,2.451,23.339,-1.381,2,110586,-,20250319T114623700000
746,2687.379,46.5041867,9.8042687,2.069,23.097,-0.919,2,110586,-,20250319T114623800000
747,2687.342,46.5041864,9.8042991,1.904,23.148,-0.675,2,110586,-,20250319T114623900000
748,2687.188,46.5041864,9.8043287,1.895,22.855,-0.221,2,110586,-,20250319T114624000000
749,2686.89,46.5041861,9.8043587,2.072,23.226,-0.125,2,110586,-,20250319T114624100000
750,2686.489,46.5041861,9.8043883,2.375,23.095,0.2,2,110586,-,20250319T114624200000
751,2685.956,46.5041861,9.8044174,2.816,22.974,0.513,2,110586,-,20250319T114624300000
752,2685.259,46.5041857,9.8044464,3.44,22.978,0.367,2,110586,-,20250319T114624400000
753,2684.644,46.5041862,9.8044759,3.886,23.131,0.804,2,110586,-,20250319T114624500000
754,2684.062,46.5041874,9.8045042,4.22,22.171,1.445,2,110586,-,20250319T114624600000
755,2683.543,46.5041899,9.8045338,4.414,22.794,2.661,2,110586,-,20250319T114624700000
756,2683.112,46.5041934,9.8045618,4.437,21.667,3.622,2,110586,-,20250319T114624800000
757,2682.775,46.5041978,9.80459,4.305,21.542,4.453,2,110586,-,20250319T114624900000
758,2682.462,46.5042037,9.8046184,4.156,21.597,5.825,2,110586,-,20250319T114625000000
759,2682.253,46.5042114,9.8046461,3.875,21.071,7.606,2,110586,-,20250319T114625100000
760,2682.231,46.5042204,9.8046729,3.328,20.321,8.939,2,110586,-,20250319T114625200000
761,2682.284,46.5042297,9.8046988,2.739,19.777,9.583,2,110586,-,20250319T114625300000
762,2682.33,46.50424,9.8047232,2.265,18.678,10.635,2,110586,-,20250319T114625400000
763,2682.369,46.5042514,9.8047471,1.869,18.219,11.857,2,110586,-,20250319T114625500000
764,2682.444,46.5042636,9.8047699,1.47,17.533,12.927,2,110586,-,20250319T114625600000
765,2682.608,46.504276,9.8047915,0.979,16.646,13.222,2,110586,-,20250319T114625700000
766,2682.704,46.5042881,9.8048132,0.688,16.635,13.257,2,110586,-,20250319T114625800000
767,2682.879,46.5043012,9.8048335,0.331,15.642,14.074,2,110586,-,20250319T114625900000
768,2683.189,46.5043144,9.8048532,-0.166,15.057,14.269,2,110586,-,20250319T114626000000
769,2683.467,46.5043274,9.8048716,-0.539,14.23,14.187,2,110586,-,20250319T114626100000
770,2683.86,46.5043408,9.8048883,-1.035,13.041,14.588,2,110586,-,20250319T114626200000
771,2684.433,46.5043538,9.8049042,-1.712,12.35,14.184,2,110586,-,20250319T114626300000
772,2685.125,46.5043666,9.8049188,-2.456,11.371,13.833,2,110586,-,20250319T114626400000
773,2685.695,46.5043794,9.8049336,-2.903,11.304,13.868,2,110586,-,20250319T114626500000
774,2686.166,46.5043921,9.8049485,-3.136,11.376,13.83,2,110586,-,20250319T114626600000
775,2686.587,46.5044048,9.8049631,-3.26,11.217,13.915,2,110586,-,20250319T114626700000
776,2686.897,46.5044174,9.804978,-3.208,11.414,13.965,2,110586,-,20250319T114626800000
777,2687.114,46.5044299,9.8049928,-3.022,11.414,13.934,2,110586,-,20250319T114626900000
778,2687.259,46.5044425,9.8050078,-2.771,11.59,13.995,2,110586,-,20250319T114627000000
779,2687.168,46.5044548,9.8050224,-2.209,11.376,13.798,2,110586,-,20250319T114627100000
780,2687.05,46.5044674,9.8050372,-1.68,11.543,13.983,2,110586,-,20250319T114627200000
781,2686.77,46.50448,9.8050517,-0.969,11.414,14.08,2,110586,-,20250319T114627300000
782,2686.444,46.5044924,9.8050663,-0.264,11.427,13.964,2,110586,-,20250319T114627400000
783,2685.981,46.5045049,9.8050807,0.555,11.329,14.002,2,110586,-,20250319T114627500000
784,2685.502,46.5045174,9.8050954,1.289,11.552,14.035,2,110586,-,20250319T114627600000
785,2684.925,46.5045301,9.8051099,2.08,11.416,14.158,2,110586,-,20250319T114627700000
786,2684.52,46.5045431,9.8051248,2.45,11.559,14.406,2,110586,-,20250319T114627800000
787,2684.061,46.504556,9.8051399,2.845,11.753,14.486,2,110586,-,20250319T114627900000
788,2683.502,46.5045689,9.8051546,3.328,11.644,14.509,2,110586,-,20250319T114628000000
789,2682.797,46.5045815,9.8051693,3.971,11.701,14.29,2,110586,-,20250319T114628100000
790,2682.4,46.5045943,9.8051846,3.971,11.701,14.29,2,110586,-,20250319T114628200000
791,2682.003,46.5046072,9.8051998,3.971,11.701,14.29,2,110586,-,20250319T114628300000
792,2681.245,46.5046213,9.805216,4.527,12.349,15.175,2,110586,-,20250319T114628400000
793,2680.083,46.504634,9.8052318,5.563,12.807,14.905,2,110586,-,20250319T114628500000
794,2679.137,46.5046474,9.8052487,6.131,13.328,15.085,2,110586,-,20250319T114628600000
795,2678.347,46.504661,9.805266,6.405,13.557,15.263,2,110586,-,20250319T114628700000
796,2677.575,46.5046748,9.8052836,6.625,13.738,15.365,2,110586,-,20250319T114628800000
797,2677.03,46.5046884,9.8053013,6.486,13.606,15.169,2,110586,-,20250319T114628900000
798,2676.563,46.5047025,9.8053193,6.262,13.679,15.347,2,110586,-,20250319T114629000000
799,2676.06,46.5047167,9.8053374,6.102,13.827,15.545,2,110586,-,20250319T114629100000
800,2675.536,46.504731,9.8053561,5.979,14.206,15.701,2,110586,-,20250319T114629200000
801,2675.176,46.5047459,9.8053753,5.636,14.418,15.968,2,110586,-,20250319T114629300000
802,2675.061,46.5047604,9.8053947,4.976,14.419,15.602,2,110586,-,20250319T114629400000
803,2674.952,46.5047753,9.8054141,4.405,14.451,15.812,2,110586,-,20250319T114629500000
804,2674.924,46.5047902,9.805433,3.802,14.07,15.887,2,110586,-,20250319T114629600000
805,2674.8,46.5048043,9.805451,3.424,13.66,15.464,2,110586,-,20250319T114629700000
806,2674.719,46.5048182,9.8054686,3.046,13.333,15.222,2,110586,-,20250319T114629800000
807,2674.728,46.5048318,9.805486,2.599,13.037,14.841,2,110586,-,20250319T114629900000
808,2675.077,46.5048466,9.8055046,1.766,13.491,15.23,2,110586,-,20250319T114630000000
809,2675.365,46.5048606,9.8055223,1.134,13.133,14.996,2,110586,-,20250319T114630100000
810,2675.591,46.5048746,9.80554,0.688,13.215,14.968,2,110586,-,20250319T114630200000
811,2675.665,46.5048886,9.8055578,0.521,13.46,15.311,2,110586,-,20250319T114630300000
812,2675.595,46.5049027,9.8055757,0.563,13.709,15.608,2,110586,-,20250319T114630400000
813,2675.447,46.5049166,9.8055935,0.732,13.831,15.645,2,110586,-,20250319T114630500000
814,2675.199,46.5049307,9.8056114,1.001,13.91,15.868,2,110586,-,20250319T114630600000
815,2674.86,46.5049443,9.8056294,1.367,14.073,15.685,2,110586,-,20250319T114630700000
816,2674.424,46.5049581,9.8056468,1.827,13.762,15.737,2,110586,-,20250319T114630800000
817,2673.887,46.5049716,9.8056642,2.381,13.727,15.556,2,110586,-,20250319T114630900000
818,2673.204,46.5049852,9.8056815,3.082,13.656,15.664,2,110586,-,20250319T114631000000
819,2672.488,46.5049988,9.8056988,3.744,13.567,15.524,2,110586,-,20250319T114631100000
820,2671.674,46.5050122,9.8057159,4.46,13.419,15.369,2,110586,-,20250319T114631200000
821,2670.981,46.5050264,9.8057339,4.873,13.825,15.781,2,110586,-,20250319T114631300000
822,2670.102,46.5050408,9.805752,5.516,14.077,16.15,2,110586,-,20250319T114631400000
823,2669.368,46.5050555,9.8057706,5.838,14.339,16.439,2,110586,-,20250319T114631500000
824,2668.674,46.5050702,9.805789,6.069,14.279,16.521,2,110586,-,20250319T114631600000
825,2668.013,46.5050855,9.8058072,6.205,14.135,16.92,2,110586,-,20250319T114631700000
826,2667.42,46.5051008,9.8058256,6.207,14.101,16.979,2,110586,-,20250319T114631800000
827,2666.857,46.5051159,9.8058439,6.137,14.04,16.897,2,110586,-,20250319T114631900000
828,2666.394,46.5051312,9.8058628,5.914,14.239,16.802,2,110586,-,20250319T114632000000
829,2666.046,46.5051467,9.8058815,5.559,14.114,16.895,2,110586,-,20250319T114632100000
830,2665.827,46.5051624,9.8059009,5.076,14.387,16.965,2,110586,-,20250319T114632200000
831,2665.619,46.5051782,9.8059204,4.657,14.626,17.05,2,110586,-,20250319T114632300000
832,2665.358,46.5051938,9.8059398,4.37,14.632,17.073,2,110586,-,20250319T114632400000
833,2665.15,46.5052092,9.8059595,4.053,14.774,16.879,2,110586,-,20250319T114632500000
834,2664.985,46.5052245,9.8059796,3.718,15.027,16.704,2,110586,-,20250319T114632600000
835,2664.893,46.5052396,9.8060001,3.323,15.339,16.475,2,110586,-,20250319T114632700000
836,2664.892,46.5052542,9.8060211,2.856,15.682,15.96,2,110586,-,20250319T114632800000
837,2664.877,46.5052686,9.8060424,2.479,15.92,15.743,2,110586,-,20250319T114632900000
838,2664.911,46.5052821,9.8060642,2.089,16.307,14.931,2,110586,-,20250319T114633000000
839,2664.943,46.5052953,9.8060861,1.778,16.555,14.521,2,110586,-,20250319T114633100000
840,2664.927,46.5053075,9.8061081,1.567,16.673,13.758,2,110586,-,20250319T114633200000
841,2664.956,46.5053182,9.8061314,1.338,17.561,12.259,2,110586,-,20250319T114633300000
842,2664.958,46.5053278,9.8061553,1.171,18.082,10.958,2,110586,-,20250319T114633400000
843,2664.968,46.505336,9.8061807,1.033,19.137,9.425,2,110586,-,20250319T114633500000
844,2664.929,46.5053426,9.8062063,0.991,19.537,7.698,2,110586,-,20250319T114633600000
845,2664.854,46.5053475,9.8062325,1.009,20.045,5.833,2,110586,-,20250319T114633700000
846,2664.763,46.5053511,9.8062588,1.007,20.161,4.468,2,110586,-,20250319T114633800000
847,2664.626,46.5053529,9.8062854,1.072,20.502,2.774,2,110586,-,20250319T114633900000
848,2664.53,46.5053521,9.8063118,1.076,20.381,0.47,2,110586,-,20250319T114634000000
849,2664.451,46.5053498,9.8063369,1.094,19.649,-1.472,2,110586,-,20250319T114634100000
850,2664.136,46.5053465,9.806362,1.423,19.587,-3.212,2,110586,-,20250319T114634200000
851,2663.884,46.5053421,9.8063867,1.618,19.175,-4.707,2,110586,-,20250319T114634300000
852,2663.612,46.5053352,9.8064107,1.824,18.715,-7.131,2,110586,-,20250319T114634400000
853,2663.377,46.5053268,9.8064331,1.941,17.432,-8.953,2,110586,-,20250319T114634500000
854,2663.108,46.5053171,9.8064538,2.092,16.153,-10.527,2,110586,-,20250319T114634600000
855,2662.783,46.5053061,9.8064736,2.303,15.447,-11.957,2,110586,-,20250319T114634700000
856,2662.458,46.5052944,9.8064921,2.472,14.357,-12.919,2,110586,-,20250319T114634800000
