,elevation,latitude,longitude,speedD,speedE,speedN,run,tf_id,discipline_from_name,timestamp
155,3058.95,39.5761542,-106.5168107,10.78,-29.468,-10.77,1,109575,DH,20241213T181335000000
156,3058.155,39.5761433,-106.5168454,10.459,-29.49,-11.78,1,109575,DH,20241213T181335100000
157,3057.331,39.5761317,-106.5168791,10.206,-28.909,-12.565,1,109575,DH,20241213T181335200000
158,3056.5,39.5761194,-106.5169131,9.993,-28.991,-13.456,1,109575,DH,20241213T181335300000
159,3055.611,39.5761071,-106.5169471,9.865,-29.096,-13.652,1,109575,DH,20241213T181335400000
160,3054.675,39.5760945,-106.5169807,9.8,-28.908,-13.917,1,109575,DH,20241213T181335500000
161,3053.773,39.5760817,-106.5170141,9.704,-28.655,-14.125,1,109575,DH,20241213T181335600000
162,3052.772,39.576069,-106.5170472,9.728,-28.515,-14.127,1,109575,DH,20241213T181335700000
163,3051.655,39.5760566,-106.51708,9.876,-28.389,-13.787,1,109575,DH,20241213T181335800000
164,3050.564,39.5760438,-106.5171134,9.978,-28.726,-14.057,1,109575,DH,20241213T181335900000
165,3049.517,39.5760304,-106.517146,10.02,-28.298,-14.648,1,109575,DH,20241213T181336000000
166,3048.714,39.5760161,-106.5171788,9.792,-28.131,-15.67,1,109575,DH,20241213T181336100000
167,3047.912,39.5760007,-106.5172103,9.59,-27.272,-16.722,1,109575,DH,20241213T181336200000
168,3047.131,39.5759845,-106.5172418,9.389,-26.998,-17.749,1,109575,DH,20241213T181336300000
169,3046.374,39.5759676,-106.5172729,9.184,-26.713,-18.505,1,109575,DH,20241213T181336400000
170,3045.718,39.5759507,-106.5173039,8.893,-26.437,-18.738,1,109575,DH,20241213T181336500000
171,3045.097,39.5759335,-106.5173348,8.593,-26.367,-19.117,1,109575,DH,20241213T181336600000
172,3044.542,39.5759162,-106.5173658,8.256,-26.331,-19.248,1,109575,DH,20241213T181336700000
173,3043.977,39.5758991,-106.5173966,7.966,-26.226,-19.144,1,109575,DH,20241213T181336800000
174,3043.433,39.5758823,-106.5174278,7.685,-26.458,-18.849,1,109575,DH,20241213T181336900000
175,3042.867,39.5758657,-106.5174591,7.458,-26.668,-18.6,1,109575,DH,20241213T181337000000
176,3042.24,39.5758495,-106.5174906,7.321,-26.89,-18.227,1,109575,DH,20241213T181337100000
177,3041.648,39.5758337,-106.5175226,7.16,-27.276,-17.792,1,109575,DH,20241213T181337200000
178,3040.993,39.5758181,-106.5175546,7.084,-27.442,-17.46,1,109575,DH,20241213T181337300000
179,3040.241,39.5758026,-106.5175863,7.12,-27.314,-17.258,1,109575,DH,20241213T181337400000
180,3039.431,39.5757874,-106.5176181,7.218,-27.382,-16.944,1,109575,DH,20241213T181337500000
181,3038.682,39.5757728,-106.5176498,7.236,-27.318,-16.346,1,109575,DH,20241213T181337600000
182,3037.882,39.5757587,-106.5176823,7.309,-27.888,-15.796,1,109575,DH,20241213T181337700000
183,3036.95,39.5757445,-106.5177144,7.516,-27.816,-15.693,1,109575,DH,20241213T181337800000
184,3035.891,39.57573,-106.5177461,7.839,-27.634,-15.821,1,109575,DH,20241213T181337900000
185,3034.87,39.5757156,-106.5177789,8.087,-28.34,-15.899,1,109575,DH,20241213T181338000000
186,3034.079,39.5757026,-106.5178128,8.058,-28.922,-14.8,1,109575,DH,20241213T181338100000
187,3033.291,39.5756899,-106.5178467,8.029,-29.038,-14.223,1,109575,DH,20241213T181338200000
188,3032.678,39.5756782,-106.5178815,7.814,-29.56,-13.43,1,109575,DH,20241213T181338300000
189,3032.088,39.5756672,-106.5179166,7.599,-29.913,-12.654,1,109575,DH,20241213T181338400000
190,3031.453,39.5756566,-106.5179517,7.455,-30.042,-12.132,1,109575,DH,20241213T181338500000
191,3030.787,39.5756467,-106.5179871,7.365,-30.21,-11.291,1,109575,DH,20241213T181338600000
192,3030.144,39.5756377,-106.5180227,7.26,-30.44,-10.467,1,109575,DH,20241213T181338700000
193,3029.506,39.5756296,-106.5180585,7.163,-30.548,-9.443,1,109575,DH,20241213T181338800000
194,3028.875,39.5756228,-106.5180944,7.069,-30.708,-8.199,1,109575,DH,20241213T181338900000
195,3028.246,39.5756171,-106.5181309,6.985,-31.076,-6.841,1,109575,DH,20241213T181339000000
196,3027.557,39.5756123,-106.5181671,6.972,-31.057,-5.81,1,109575,DH,20241213T181339100000
197,3026.915,39.5756104,-106.5182035,6.918,-31.12,-3.085,1,109575,DH,20241213T181339200000
198,3026.257,39.5756103,-106.5182395,6.882,-30.833,-0.936,1,109575,DH,20241213T181339300000
199,3025.554,39.5756111,-106.5182756,6.896,-30.943,0.435,1,109575,DH,20241213T181339400000
200,3024.75,39.5756131,-106.5183112,7.013,-30.702,1.864,1,109575,DH,20241213T181339500000
201,3023.974,39.5756167,-106.5183461,7.088,-30.142,3.559,1,109575,DH,20241213T181339600000
202,3023.207,39.5756224,-106.5183805,7.145,-29.627,5.651,1,109575,DH,20241213T181339700000
203,3022.342,39.5756286,-106.5184146,7.293,-29.364,6.683,1,109575,DH,20241213T181339800000
204,3021.39,39.5756365,-106.5184478,7.515,-28.736,8.418,1,109575,DH,20241213T181339900000
205,3020.46,39.5756464,-106.5184798,7.69,-27.703,10.501,1,109575,DH,20241213T181340000000
206,3019.536,39.5756582,-106.5185109,7.842,-26.874,12.573,1,109575,DH,20241213T181340100000
207,3018.529,39.5756707,-106.5185411,8.058,-26.202,13.734,1,109575,DH,20241213T181340200000
208,3017.548,39.5756844,-106.5185702,8.228,-25.283,14.997,1,109575,DH,20241213T181340300000
209,3016.676,39.5756998,-106.518598,8.273,-24.109,16.665,1,109575,DH,20241213T181340400000
210,3015.849,39.5757165,-106.5186243,8.268,-22.829,18.155,1,109575,DH,20241213T181340500000
211,3014.978,39.5757342,-106.5186492,8.304,-21.643,19.354,1,109575,DH,20241213T181340600000
