,elevation,latitude,longitude,speedD,speedE,speedN,run,tf_id,discipline_from_name,timestamp
105,2299.156,46.5839694,7.9481194,5.361,15.697,-22.199,1,109869,DH,20250115T125154900000
106,2298.527,46.5839492,7.948139,5.516,15.07,-22.503,1,109869,DH,20250115T125155000000
107,2297.898,46.5839284,7.9481569,5.645,13.95,-22.982,1,109869,DH,20250115T125155100000
108,2297.257,46.5839067,7.9481731,5.767,12.676,-23.934,1,109869,DH,20250115T125155200000
109,2296.632,46.5838845,7.9481871,5.848,11.056,-24.532,1,109869,DH,20250115T125155300000
110,2295.988,46.5838618,7.9481992,5.946,9.605,-25.097,1,109869,DH,20250115T125155400000
111,2295.323,46.5838387,7.9482093,6.059,8.079,-25.602,1,109869,DH,20250115T125155500000
112,2294.645,46.5838153,7.9482176,6.171,6.621,-25.899,1,109869,DH,20250115T125155600000
113,2293.957,46.5837919,7.9482242,6.276,5.277,-26.067,1,109869,DH,20250115T125155700000
114,2293.336,46.583768,7.9482275,6.265,3.025,-26.422,1,109869,DH,20250115T125155800000
115,2292.717,46.5837442,7.9482282,6.253,1.058,-26.512,1,109869,DH,20250115T125155900000
116,2292.082,46.5837205,7.948227,6.269,-0.464,-26.371,1,109869,DH,20250115T125156000000
117,2291.395,46.5836971,7.9482229,6.355,-2.477,-26.202,1,109869,DH,20250115T125156100000
118,2290.75,46.5836737,7.9482176,6.374,-3.802,-25.991,1,109869,DH,20250115T125156200000
119,2290.09,46.5836506,7.9482103,6.42,-5.258,-25.7,1,109869,DH,20250115T125156300000
120,2289.4,46.5836277,7.9482008,6.5,-6.944,-25.439,1,109869,DH,20250115T125156400000
121,2288.743,46.5836056,7.9481895,6.523,-8.372,-24.81,1,109869,DH,20250115T125156500000
122,2288.084,46.5835836,7.9481761,6.546,-9.972,-24.477,1,109869,DH,20250115T125156600000
123,2287.399,46.5835623,7.9481613,6.595,-11.167,-23.817,1,109869,DH,20250115T125156700000
124,2286.783,46.5835416,7.9481451,6.542,-12.149,-23.202,1,109869,DH,20250115T125156800000
125,2286.044,46.5835212,7.9481281,6.665,-13.01,-22.776,1,109869,DH,20250115T125156900000
126,2285.275,46.5835015,7.94811,6.809,-13.857,-22.123,1,109869,DH,20250115T125157000000
127,2284.596,46.5834823,7.9480897,6.81,-15.334,-21.511,1,109869,DH,20250115T125157100000
128,2283.868,46.5834638,7.9480683,6.875,-16.268,-20.722,1,109869,DH,20250115T125157200000
129,2283.195,46.5834461,7.9480446,6.86,-17.906,-19.926,1,109869,DH,20250115T125157300000
130,2282.598,46.5834296,7.9480196,6.74,-18.971,-18.773,1,109869,DH,20250115T125157400000
131,2281.897,46.583414,7.9479941,6.781,-19.56,-17.727,1,109869,DH,20250115T125157500000
132,2281.226,46.5833988,7.9479676,6.774,-20.248,-17.067,1,109869,DH,20250115T125157600000
133,2280.595,46.5833845,7.9479399,6.713,-21.058,-16.27,1,109869,DH,20250115T125157700000
134,2279.857,46.5833711,7.9479126,6.815,-20.955,-15.142,1,109869,DH,20250115T125157800000
135,2279.251,46.5833582,7.9478828,6.706,-22.636,-14.643,1,109869,DH,20250115T125157900000
136,2278.622,46.5833464,7.9478534,6.651,-22.504,-13.562,1,109869,DH,20250115T125158000000
137,2277.837,46.5833358,7.9478229,6.828,-23.202,-12.223,1,109869,DH,20250115T125158100000
138,2277.159,46.5833253,7.9477915,6.821,-23.939,-11.815,1,109869,DH,20250115T125158200000
139,2276.378,46.5833161,7.9477608,6.972,-23.588,-10.647,1,109869,DH,20250115T125158300000
140,2275.701,46.5833073,7.9477285,6.943,-24.525,-10.091,1,109869,DH,20250115T125158400000
141,2274.933,46.5832995,7.9476971,7.057,-24.099,-9.14,1,109869,DH,20250115T125158500000
142,2274.216,46.5832921,7.9476642,7.075,-25.035,-8.517,1,109869,DH,20250115T125158600000
143,2273.444,46.5832861,7.9476312,7.173,-25.198,-7.365,1,109869,DH,20250115T125158700000
144,2272.73,46.5832811,7.9475971,7.177,-25.954,-6.172,1,109869,DH,20250115T125158800000
145,2272.103,46.5832774,7.9475632,7.064,-25.991,-5.026,1,109869,DH,20250115T125158900000
146,2271.396,46.5832747,7.9475286,7.079,-26.445,-3.667,1,109869,DH,20250115T125159000000
147,2270.743,46.5832729,7.9474935,7.015,-26.878,-2.614,1,109869,DH,20250115T125159100000
148,2270.202,46.5832726,7.9474584,6.81,-26.997,-1.395,1,109869,DH,20250115T125159200000
149,2269.626,46.5832732,7.9474233,6.681,-26.949,-0.271,1,109869,DH,20250115T125159300000
150,2269.075,46.5832747,7.9473883,6.532,-26.914,0.826,1,109869,DH,20250115T125159400000
151,2268.533,46.5832767,7.9473533,6.387,-26.923,1.615,1,109869,DH,20250115T125159500000
152,2267.934,46.5832792,7.9473182,6.338,-26.87,2.335,1,109869,DH,20250115T125159600000
153,2267.398,46.5832828,7.9472837,6.206,-26.607,3.335,1,109869,DH,20250115T125159700000
154,2266.92,46.5832871,7.9472491,6.006,-26.622,4.197,1,109869,DH,20250115T125159800000
155,2266.501,46.5832928,7.9472146,5.743,-26.611,5.41,1,109869,DH,20250115T125159900000
156,2266.096,46.5832992,7.9471804,5.488,-26.344,6.419,1,109869,DH,20250115T125200000000
157,2265.705,46.5833063,7.9471466,5.245,-26.097,7.328,1,109869,DH,20250115T125200100000
158,2265.236,46.5833138,7.9471128,5.156,-25.989,8.058,1,109869,DH,20250115T125200200000
159,2264.837,46.5833217,7.9470797,4.971,-25.52,8.469,1,109869,DH,20250115T125200300000
160,2264.389,46.5833303,7.9470468,4.896,-25.285,9.264,1,109869,DH,20250115T125200400000
161,2263.891,46.5833391,7.947014,4.91,-25.125,9.662,1,109869,DH,20250115T125200500000
162,2263.383,46.5833483,7.9469813,4.94,-25.016,10.163,1,109869,DH,20250115T125200600000
163,2262.843,46.5833579,7.9469489,5.018,-24.747,10.668,1,109869,DH,20250115T125200700000
164,2262.331,46.5833681,7.9469168,5.028,-24.552,11.199,1,109869,DH,20250115T125200800000
165,2261.81,46.5833789,7.9468849,5.052,-24.463,11.822,1,109869,DH,20250115T125200900000
166,2261.314,46.5833902,7.9468535,5.034,-24.054,12.357,1,109869,DH,20250115T125201000000
167,2260.83,46.583402,7.9468225,4.996,-23.808,12.95,1,109869,DH,20250115T125201100000
168,2260.342,46.5834143,7.9467912,4.975,-23.941,13.476,1,109869,DH,20250115T125201200000
169,2259.833,46.5834266,7.9467606,4.99,-23.561,13.637,1,109869,DH,20250115T125201300000
170,2259.302,46.5834391,7.9467298,5.034,-23.57,13.844,1,109869,DH,20250115T125201400000
171,2258.748,46.5834514,7.9466988,5.11,-23.663,13.736,1,109869,DH,20250115T125201500000
172,2258.179,46.5834638,7.9466679,5.192,-23.737,13.774,1,109869,DH,20250115T125201600000
173,2257.568,46.5834757,7.9466367,5.323,-23.885,13.426,1,109869,DH,20250115T125201700000
174,2256.916,46.5834875,7.9466053,5.478,-24.116,13.154,1,109869,DH,20250115T125201800000
175,2256.21,46.5834988,7.9465735,5.686,-24.437,12.719,1,109869,DH,20250115T125201900000
176,2255.493,46.5835094,7.9465412,5.878,-24.799,11.985,1,109869,DH,20250115T125202000000
177,2254.792,46.5835193,7.9465085,6.022,-25.121,11.248,1,109869,DH,20250115T125202100000
178,2254.055,46.5835283,7.946475,6.183,-25.637,10.299,1,109869,DH,20250115T125202200000
179,2253.312,46.583536,7.9464409,6.337,-26.135,8.914,1,109869,DH,20250115T125202300000
180,2252.608,46.5835422,7.9464062,6.415,-26.565,7.437,1,109869,DH,20250115T125202400000
181,2251.89,46.5835467,7.9463709,6.497,-26.998,5.669,1,109869,DH,20250115T125202500000
182,2251.218,46.5835496,7.9463354,6.527,-27.078,3.819,1,109869,DH,20250115T125202600000
183,2250.589,46.5835506,7.9462998,6.497,-27.133,1.959,1,109869,DH,20250115T125202700000
184,2249.985,46.5835501,7.946264,6.448,-27.214,0.204,1,109869,DH,20250115T125202800000
185,2249.354,46.5835483,7.946228,6.441,-27.338,-1.327,1,109869,DH,20250115T125202900000
186,2248.781,46.583545,7.9461922,6.369,-27.198,-2.918,1,109869,DH,20250115T125203000000
187,2248.137,46.5835404,7.9461567,6.38,-27.087,-4.367,1,109869,DH,20250115T125203100000
188,2247.551,46.5835344,7.9461215,6.326,-26.799,-5.842,1,109869,DH,20250115T125203200000
189,2246.981,46.5835272,7.9460868,6.259,-26.403,-7.256,1,109869,DH,20250115T125203300000
190,2246.507,46.5835185,7.946053,6.098,-25.678,-8.751,1,109869,DH,20250115T125203400000
191,2246.047,46.5835086,7.9460196,5.946,-25.211,-10.148,1,109869,DH,20250115T125203500000
192,2245.61,46.5834977,7.9459868,5.788,-24.737,-11.317,1,109869,DH,20250115T125203600000
193,2245.172,46.5834861,7.9459546,5.648,-24.275,-12.308,1,109869,DH,20250115T125203700000
194,2244.803,46.5834737,7.9459231,5.45,-23.713,-13.215,1,109869,DH,20250115T125203800000
195,2244.436,46.5834603,7.9458922,5.275,-23.229,-14.186,1,109869,DH,20250115T125203900000
196,2244.065,46.5834466,7.945862,5.122,-22.786,-14.821,1,109869,DH,20250115T125204000000
197,2243.805,46.5834321,7.9458323,4.877,-22.214,-15.529,1,109869,DH,20250115T125204100000
198,2243.555,46.5834171,7.9458032,4.645,-21.712,-16.205,1,109869,DH,20250115T125204200000
199,2243.272,46.5834017,7.9457744,4.471,-21.517,-16.683,1,109869,DH,20250115T125204300000
200,2243.002,46.5833862,7.9457463,4.301,-21.154,-16.966,1,109869,DH,20250115T125204400000
201,2242.779,46.5833703,7.9457184,4.103,-20.876,-17.301,1,109869,DH,20250115T125204500000
